filename,label
ISIC_0058852_JPG.rf.88f336f7e191ac67bbd2469582d11ea0.jpg,BasalCellCarcinoma
ISIC_0029808_JPG_jpg.rf.d220e1da41a52189009a55f6623f3831.jpg,Nevus
ISIC_0018324_JPG_jpg.rf.6b9409cc95a2c3dbf6660e7bba3d55a8.jpg,Nevus
ISIC_0029799_JPG_jpg.rf.aaf1b02629963a25c97208e82517ee3d.jpg,Nevus
ISIC_0070090_JPG_jpg.rf.6bcefaa01f2a98c4ca208048424c69a1.jpg,Nevus
ISIC_0029020_JPG.rf.c1b4df61317f93facd9ba875874d07e2.jpg,BasalCellCarcinoma
ISIC_0010631_JPG.rf.989e1769911214b20c5fe790787d864a.jpg,Melanoma
ISIC_0056875_JPG.rf.a0d6d44b404cf6396673d5250fc5fe82.jpg,BasalCellCarcinoma
ISIC_0061336_JPG.rf.a600f59d984b3b1dbf9da996e506aeb7.jpg,Melanoma
ISIC_0029846_JPG_jpg.rf.1eecabd2cb214939ab7245fcf04cc5fb.jpg,Nevus
ISIC_0035954_JPG_jpg.rf.9221ec0e427d602451f80467a7aa9762.jpg,Nevus
ISIC_0054120_JPG.rf.67d5a1a768fd54dda4d219bafabb5b6b.jpg,BasalCellCarcinoma
ISIC_0029829_JPG_jpg.rf.71bbb84593dddcef90ee1b86b6f5a34c.jpg,Nevus
ISIC_0056670_JPG.rf.41653836ab2a62d09e4b1901fa9d767c.jpg,Melanoma
ISIC_0000182_JPG_jpg.rf.60329e037199eb844ce4e07a1a3d0c69.jpg,Nevus
ISIC_1464862_JPG_jpg.rf.37b2d306876257d3c1466f228eff91a1.jpg,Nevus
ISIC_0034831_JPG_jpg.rf.233c098ee1bb2ba737d25985806e4ecd.jpg,Nevus
ISIC_3392311_JPG_jpg.rf.bbec6e0703bb3ab310926c6fe66dfce1.jpg,Nevus
ISIC_4229978_JPG_jpg.rf.75c436d57552778d586c9aac09e14a29.jpg,Nevus
ISIC_0024016_JPG.rf.bdae0cd7072ca78c36bd2be684ac82da.jpg,Melanoma
ISIC_0023064_JPG.rf.34952746f71cdf7f32e251a77212bb3d.jpg,BasalCellCarcinoma
ISIC_4205922_JPG_jpg.rf.44bfc6cbd9ec9ad36bd55a44664c60e6.jpg,Nevus
ISIC_0036079_JPG.rf.db1adef5ed0c66fd353a414c86f3dc17.jpg,Melanoma
ISIC_0036012_JPG.rf.90fc4f77b49a0b16cc846d9825b385b7.jpg,Melanoma
ISIC_0061194_JPG.rf.5e758bfa88eb1b4d538ecf98ba9b57cc.jpg,Melanoma
ISIC_0054074_JPG.rf.ad1a453fafffb5dac430839c5aceb47e.jpg,BasalCellCarcinoma
ISIC_0068294_JPG.rf.7909a29c820962c81dd24b7ca100ae88.jpg,Melanoma
ISIC_0065535_JPG.rf.4aafff463b635f13e0a8b987f0f8ea97.jpg,Melanoma
ISIC_0033070_JPG_jpg.rf.5ac10cf31363beb2e021620ad168dd7d.jpg,Nevus
ISIC_0035820_JPG_jpg.rf.aa2936f06fe7b2a38a693492c5d85d61.jpg,Nevus
ISIC_0018184_JPG_jpg.rf.751344a47d29bc9223bd71281f441220.jpg,Nevus
ISIC_0061250_JPG.rf.0c9f01bf04aaa940eec342e07febb3a9.jpg,Melanoma
ISIC_0056607_JPG.rf.2e38a416e73721c1281a21c4faf1216c.jpg,BasalCellCarcinoma
ISIC_0061195_JPG.rf.a66d653ff9a15795c1c5b46c2daf9c66.jpg,Melanoma
ISIC_0029026_JPG_jpg.rf.f02b5b940c9d851207baffbbdd345708.jpg,Nevus
ISIC_0036075_JPG.rf.3cd8fb716753238fde632caaea76c311.jpg,Melanoma
ISIC_3493050_JPG_jpg.rf.cf2b30a78a466c8d3292da66dad69175.jpg,Nevus
ISIC_0023690_JPG_jpg.rf.4bae2bd5ec1768026b625631375f6caf.jpg,Nevus
ISIC_2461360_JPG_jpg.rf.c80b73f9dc95883a36d54e3fbfe042eb.jpg,Nevus
ISIC_0032131_JPG_jpg.rf.2ecaddf97f0843575abd8a60100f195b.jpg,Nevus
ISIC_3424154_JPG_jpg.rf.76370e2c28cc1f9f6e5db9a3cb45accf.jpg,Nevus
ISIC_0032541_JPG_jpg.rf.e47ccd60537a8ab84a2d25efdb0dded5.jpg,Nevus
ISIC_0033066_JPG_jpg.rf.40fb05e8ea2618ac7a4c95ce49f058cb.jpg,Nevus
ISIC_0070098_JPG_jpg.rf.5113d9f412c2e07bde3d02a2d8ba1a08.jpg,Nevus
ISIC_0024267_JPG.rf.867eed9140f23c0a3f0f9f06c841189d.jpg,BasalCellCarcinoma
ISIC_0029057_JPG_jpg.rf.4521e7ba6f574de31fb819d06e19877f.jpg,Nevus
ISIC_0056583_JPG_jpg.rf.f235b045dae88724489b83716a38e88b.jpg,Nevus
ISIC_0029870_JPG_jpg.rf.b8c26043e8080d16f25e5143e849767a.jpg,Nevus
ISIC_0056602_JPG.rf.31e738dd44d52247b7d3d5ecb5deb9de.jpg,BasalCellCarcinoma
ISIC_0029850_JPG_jpg.rf.ba451547d65e245e68febb48b1e265ef.jpg,Nevus
ISIC_0025218_JPG_jpg.rf.9e81d11a206488534689d68432dc4bc1.jpg,Nevus
ISIC_0068295_JPG.rf.aa8fd2772bc7106db3b6fc8cd150501c.jpg,Melanoma
ISIC_0295003_JPG_jpg.rf.11a07750b9e26c88a8b9706a08421307.jpg,Nevus
ISIC_0034907_JPG_jpg.rf.60ae2c0fcd0290ecad86c21313ed12ef.jpg,Nevus
ISIC_0054122_JPG.rf.dbc8e4c73f474604b75c4beba9dec1dd.jpg,BasalCellCarcinoma
ISIC_0029848_JPG_jpg.rf.253966bfce8b70247fcf247a70dfd544.jpg,Nevus
ISIC_0298093_JPG_jpg.rf.9d90c92993e7f6440292076a0916b848.jpg,Nevus
ISIC_0000118_JPG_jpg.rf.bad1afe9f9df8acce7d5fdbf1885b0f1.jpg,Nevus
ISIC_4205815_JPG_jpg.rf.5423018aa39bdbb2a9bd1d85e1715a0c.jpg,Nevus
ISIC_0032523_JPG_jpg.rf.fa206912024844e03783739a182929d8.jpg,Nevus
ISIC_0070422_JPG.rf.412ed89c594086b39703857024472973.jpg,Melanoma
ISIC_0010723_JPG.rf.4def2605cc1d745cd2eb7e8aadb553c3.jpg,Melanoma
ISIC_4225850_JPG_jpg.rf.ca3e0a9b24a2891ceccb5536b8ebb299.jpg,Nevus
ISIC_0021007_JPG.rf.e9b77d7698523afbd120c38380dd6e65.jpg,BasalCellCarcinoma
ISIC_0053940_JPG_jpg.rf.83b48302a19f01f80796c80913a8d924.jpg,Nevus
ISIC_2474406_JPG_jpg.rf.ce0a97fe0c50ba35b08294626aecedcd.jpg,Nevus
ISIC_0054121_JPG.rf.14f43f9b2ab7b430ae192f57d24d4fc8.jpg,BasalCellCarcinoma
ISIC_0056608_JPG_jpg.rf.a88b1d21f69b0180c537aeacb4ebff1f.jpg,Nevus
ISIC_0062985_JPG.rf.4e00f93866aaec7fa4f0cd20a397dfb0.jpg,Melanoma
ISIC_0059015_JPG.rf.e1d7a865e1c4207f47958de2f451334a.jpg,BasalCellCarcinoma
ISIC_0036087_JPG.rf.c4550ef102e93fce42ad6413c079085d.jpg,Melanoma
ISIC_0022662_JPG.rf.689259fac128d510542469d16b72b263.jpg,Melanoma
ISIC_3745639_JPG_jpg.rf.ce7a065b4dee4ee3a5a86ccdcd612b39.jpg,Nevus
ISIC_3799559_JPG_jpg.rf.abc6772075c92919a4f002ed327e7591.jpg,Nevus
ISIC_3742633_JPG_jpg.rf.f39216dc94e332460f306b93368992e2.jpg,Nevus
ISIC_0013391_JPG.rf.a9fb16cf070c16eb844287dd52dace59.jpg,SquamousCellCarcinoma
ISIC_0031578_JPG.rf.685cd2c53daad5785bcdaeb8189542db.jpg,SquamousCellCarcinoma
ISIC_0029073_JPG_jpg.rf.606d937baaa6613709e0784f619df7e4.jpg,Nevus
ISIC_1467289_JPG_jpg.rf.b53751f76ec095613967842e76646ebc.jpg,Nevus
ISIC_0058868_JPG.rf.ea0d8844932dcf25f81575af609252ca.jpg,BasalCellCarcinoma
ISIC_0059012_JPG.rf.7906dbfa80bfeb10e55ec42aadabf946.jpg,BasalCellCarcinoma
ISIC_0032141_JPG_jpg.rf.f5c660c7e7974c0c731c5092c7cf481d.jpg,Nevus
ISIC_0032105_JPG_jpg.rf.84011780764b087ad6078b91ffa06d1b.jpg,Nevus
ISIC_0032153_JPG_jpg.rf.be8366ff40061a79ff69152b7a02903f.jpg,Nevus
ISIC_0036078_JPG.rf.f4994933055333e405cfa4373c8e15bb.jpg,Melanoma
ISIC_0029875_JPG_jpg.rf.b58d286f56473fdd8e598b79a6759144.jpg,Nevus
ISIC_3410585_JPG_jpg.rf.24cc896d271480ddacc7f27c36cc3568.jpg,Nevus
ISIC_0029873_JPG_jpg.rf.7b35898167d7499f0269915ee315c400.jpg,Nevus
ISIC_3419245_JPG_jpg.rf.c27f178c96bac2fda4fa1f92539fa6ce.jpg,Nevus
ISIC_3493343_JPG_jpg.rf.9a6818e05eceb281a8171ac10ba7d2ff.jpg,Nevus
ISIC_3425896_JPG_jpg.rf.c9da440651b22bb70846bb50393a960e.jpg,Nevus
ISIC_3499071_JPG_jpg.rf.cdac7e9035dff4c2dddb0f518c9a5337.jpg,Nevus
ISIC_0056640_JPG.rf.ed6ed92c26764fc01da77b36aa0c6f90.jpg,BasalCellCarcinoma
ISIC_3429014_JPG_jpg.rf.e0ca47501a5dc8b836b2e95d1f2fa108.jpg,Nevus
ISIC_6874409_JPG.rf.89ae7096caadf50e71a6dd5f4de7e7b5.jpg,BasalCellCarcinoma
ISIC_0025227_JPG_jpg.rf.bdb574030eb3bd97536183f1f12dbd7d.jpg,Nevus
